term_id,term_str,n,num,pos_max,p_stem,tfidf_sum
979,agricultural,2,0,JJ,agricultur,2.0742331200935806e-05
980,agriculture,2,0,JJ,agricultur,1.541562119316068e-05
981,aground,9,0,NN,aground,9.176588829256955e-05
983,ague,2,0,NN,agu,1.635588369958859e-05
984,agues,1,0,NNS,agu,2.797936570907902e-05
985,aguish,1,0,NN,aguish,1.1849086635246452e-05
986,agwyne,2,0,NN,agwyn,3.694375074624436e-05
987,ah,191,0,NN,ah,0.0
988,aha,10,0,NN,aha,3.240402698424803e-05
990,ahead,75,0,RB,ahead,0.0
991,ahind,1,0,IN,ahind,2.0355910898048993e-05
992,ahint,2,0,NN,ahint,4.0711821796097986e-05
993,ahoy,3,0,NN,ahoy,2.430029297317735e-05
994,aid,37,0,NN,aid,7.903578182594101e-05
995,aide,1,0,NN,aid,1.0371165600467903e-05
996,aided,3,0,VBN,aid,2.0082289136562862e-05
997,aides,2,0,NNS,aid,2.556702087303128e-05
998,aids,7,0,NNS,aid,2.76919607698574e-05
1000,aileth,1,0,VBZ,aileth,1.0371165600467903e-05
1001,ailing,2,0,RB,ail,2.8994207838320997e-05
1002,ailings,1,0,NNS,ail,1.2684738914136435e-05
1003,ailment,3,0,NN,ailment,3.565593205841684e-05
1004,ailments,1,0,NNS,ailment,1.2752266189273116e-05
1005,ails,2,0,VBZ,ail,5.595873141815804e-05
1006,aim,14,0,NN,aim,3.886708537180792e-05
1007,aimed,7,0,VBD,aim,5.013460706208783e-05
1008,aiming,8,0,VBG,aim,1.5195596927350744e-05
1009,aimless,1,0,NN,aimless,1.2752266189273116e-05
1010,aimlessly,2,0,RB,aimlessli,2.715442126556809e-05
1011,aims,1,0,NNS,aim,1.551194604840247e-05
1015,aint,566,0,VBZ,aint,0.0
1016,air,421,0,NN,air,0.0
1017,aired,1,0,JJ,air,1.2684738914136435e-05
1018,airiest,2,0,NN,airiest,1.6400901883013047e-05
1019,airily,3,0,RB,airili,2.652892396275679e-05
1020,airing,5,0,NN,air,2.6976638390849312e-05
1021,airless,2,0,NN,airless,2.14699983555303e-05
1022,airs,17,0,NNS,air,3.245596867820316e-05
1023,airy,20,0,JJ,airi,1.667444040756357e-05
1024,aisle,12,0,NN,aisl,0.00017307792727327915
1025,aisles,13,0,NNS,aisl,0.00011679608920856451
1027,ajar,5,0,NN,ajar,3.76975145642904e-05
1029,akimbo,2,0,VBP,akimbo,1.4813501490476236e-05
1030,akin,3,0,JJ,akin,2.913908734062759e-05
1034,alabaster,5,0,NN,alabast,2.667369359945015e-05
1036,alacrity,12,0,NN,alacr,4.15109722792679e-05
1040,alarm,41,0,NN,alarm,0.0
1041,alarmed,23,0,VBN,alarm,7.029909648332556e-05
1042,alarming,17,0,JJ,alarm,3.2640617751293566e-05
1043,alarmingly,4,0,RB,alarmingli,2.8096055480051e-05
1044,alas,33,0,NN,ala,6.455676263973885e-05
1045,alassin,1,0,VBP,alassin,1.847187537312218e-05
1048,albeit,10,0,IN,albeit,5.605302282838031e-05
1051,alcove,2,0,NN,alcov,2.3911904630967644e-05
1052,alcoved,1,0,VBN,alcov,1.2752266189273116e-05
1053,alcoves,1,0,NN,alcov,1.0371165600467903e-05
1054,alder,1,0,NN,alder,1.1849086635246452e-05
1056,ale,17,0,NN,ale,5.341292219074126e-05
1057,alehouses,1,0,NN,alehous,1.1849086635246452e-05
1058,alert,8,0,NN,alert,2.8827328900468943e-05
1059,alertly,1,0,RB,alertli,1.2752266189273116e-05
1066,algebra,3,0,NN,algebra,6.106773269414698e-05
1072,alienate,1,0,VB,alien,1.1849086635246452e-05
1073,alienated,1,0,VBN,alien,1.551194604840247e-05
1074,alienation,1,0,NN,alien,2.0355910898048993e-05
1075,alight,7,0,VB,alight,4.6590651875862595e-05
1076,alighted,12,0,VBN,alight,5.2130530680898114e-05
1077,alighting,3,0,VBG,alight,2.2507088173025162e-05
1078,alights,1,0,VBZ,alight,1.2752266189273116e-05
1079,alike,44,0,RB,alik,4.2875965136516014e-05
1080,alive,85,0,JJ,aliv,0.0
1081,alkali,1,0,NN,alkali,1.0371165600467903e-05
1083,allah,1,0,RB,allah,1.0371165600467903e-05
1084,allay,3,0,VB,allay,3.8054216742409304e-05
1085,alleged,1,0,VBN,alleg,1.2752266189273116e-05
1087,allegiance,1,0,NN,allegi,1.0371165600467903e-05
1088,allegorical,1,0,JJ,allegor,2.0355910898048993e-05
1090,alleluia,5,0,NN,alleluia,5.185582800233951e-05
1092,alleviate,1,0,VB,allevi,1.2684738914136435e-05
1093,alleviated,1,0,VBN,allevi,1.1849086635246452e-05
1094,alley,25,0,NN,alley,7.040259858838405e-05
1095,alleys,22,0,NNS,alley,2.0439674926114954e-05
1096,allez,1,0,VB,allez,1.0371165600467903e-05
1098,alliance,2,0,NN,allianc,2.0484717665677932e-05
1099,allied,2,0,VBD,alli,1.824068845576595e-05
1100,allies,1,0,NN,alli,1.1849086635246452e-05
1101,alliteration,1,0,NN,alliter,2.0355910898048993e-05
1103,allons,1,0,NN,allon,1.0371165600467903e-05
1104,allotted,8,0,VBN,allot,3.372644251803568e-05
1105,allow,56,0,VB,allow,0.0
1106,allowable,1,0,NN,allow,1.2684738914136435e-05
1107,allowance,16,0,NN,allow,3.3325244802607605e-05
1108,allowances,2,0,NN,allow,3.694375074624436e-05
1110,allowed,104,0,VBN,allow,0.0
1111,allowing,12,0,VBG,allow,2.722100706282922e-05
1112,allows,2,0,VBZ,allow,1.5370603009736227e-05
1113,alloy,4,0,NN,alloy,4.158499418085418e-05
1114,alls,2,0,NN,all,2.655230156288365e-05
1115,alluded,4,0,VBN,allud,3.72687805358589e-05
1116,alluding,3,0,VBG,allud,2.120540467746763e-05
1117,alluring,2,0,VBG,allur,2.550453237854623e-05
1118,allusion,11,0,NN,allus,5.2395425725432685e-05
1119,allusions,2,0,VB,allus,2.8994207838320997e-05
1120,alluvial,2,0,JJ,alluvi,1.7255407765913584e-05
1121,ally,2,0,NN,alli,1.824068845576595e-05
1122,allycumpain,1,0,RB,allycumpain,1.847187537312218e-05
1123,allying,1,0,VBG,alli,2.0355910898048993e-05
1124,almanac,2,0,NN,almanac,1.4813501490476236e-05
1127,almonds,1,0,NN,almond,1.0371165600467903e-05
1128,almost,364,0,RB,almost,0.0
1129,alms,2,0,NNS,alm,1.541562119316068e-05
1130,aloft,31,0,RB,aloft,5.8593923035049876e-05
1131,alone,286,0,RB,alon,0.0
1132,along,690,0,IN,along,0.0
1133,alonger,9,0,NN,along,0.00010664177971721806
1134,alongside,24,0,NN,alongsid,8.582450429765521e-05
1135,aloof,5,0,RB,aloof,2.2972115930399855e-05
1136,aloud,38,0,NN,aloud,7.733194402575192e-05
1137,alow,1,0,VB,alow,1.0371165600467903e-05
1139,alpaca,2,0,NN,alpaca,1.541562119316068e-05
1140,alpenstock,15,0,NN,alpenstock,0.00019128399283909676
1141,alpenstocks,14,0,NNS,alpenstock,0.00017853172664982362
1143,alphabet,11,0,NN,alphabet,4.443680081597635e-05
1144,alphabetical,2,0,JJ,alphabet,1.6958003402273034e-05
1145,alphonse,1,0,NN,alphons,1.0371165600467903e-05
1149,already,210,0,RB,alreadi,0.0
1150,als,1,0,NNS,al,1.2752266189273116e-05
1151,also,318,0,RB,also,0.0
1152,alsos,1,0,NN,also,1.2752266189273116e-05
1154,altar,40,0,NN,altar,3.0409597584587625e-05
1155,altars,3,0,NNS,altar,2.2329731593472613e-05
1157,alter,11,0,VB,alter,3.425502633520889e-05
1158,alteration,7,0,NN,alter,2.5759351413317267e-05
1159,alterations,4,0,NNS,alter,2.4871883243495533e-05
1160,altercation,2,0,IN,alterc,1.824068845576595e-05
1161,altercations,1,0,NNS,alterc,1.2684738914136435e-05
1162,altered,22,0,JJ,alter,2.0531659565355285e-05
1163,altering,2,0,VBG,alter,1.6400901883013047e-05
1164,alternate,5,0,NN,altern,2.0113998751086783e-05
1165,alternately,6,0,RB,altern,4.962475261802577e-05
1166,alternating,2,0,VBG,altern,1.884280815845039e-05
1167,alternation,1,0,NN,altern,1.2684738914136435e-05
1168,alternative,5,0,NN,altern,4.739657770306316e-05
1169,alternatives,1,0,NNS,altern,1.0371165600467903e-05
1170,alterthumswissenschaften,1,0,NN,alterthumswissenschaften,1.2752266189273116e-05
1171,although,128,0,IN,although,0.0001167058469369999
1172,altitude,20,0,NN,altitud,8.862960046599399e-05
1173,altitudes,15,0,NNS,altitud,0.00012276046071512075
1174,altogether,89,0,RB,altogeth,0.0
1176,aluz,1,0,NN,aluz,1.847187537312218e-05
1177,always,923,0,RB,alway,0.0
1178,alwayth,7,0,VBN,alwayth,0.00014249137628634295
1179,alwuz,1,0,VBP,alwuz,1.847187537312218e-05
1182,amalgamation,1,0,NN,amalgam,1.1849086635246452e-05
1183,amanuensis,1,0,NN,amanuensi,1.2752266189273116e-05
1184,amassed,1,0,VBN,amass,2.797936570907902e-05
1185,amateur,5,0,NN,amateur,3.851167476096914e-05
1186,amateurs,2,0,NNS,amateur,2.0742331200935806e-05
1187,amaze,1,0,VB,amaz,1.0371165600467903e-05
1188,amazed,10,0,VBN,amaz,3.0897867801305166e-05
1189,amazement,28,0,NN,amaz,8.628611853395572e-05
1190,amazing,5,0,JJ,amaz,4.2217483032153486e-05
1191,amazingly,2,0,RB,amazingli,1.879778997502594e-05
1192,amazn,2,0,NNS,amazn,3.694375074624436e-05
1195,ambassadors,1,0,NNS,ambassador,1.551194604840247e-05
1196,ambassadress,2,0,NN,ambassadress,4.0711821796097986e-05
1197,amber,2,0,JJ,amber,2.0742331200935806e-05
1198,ambition,16,0,NN,ambit,5.515460509874613e-05
1199,ambitious,4,0,JJ,ambiti,2.2873095186209788e-05
1200,ambled,1,0,JJ,ambl,1.1849086635246452e-05
1201,ambling,3,0,VBG,ambl,6.106773269414698e-05
1202,ambrosian,1,0,JJ,ambrosian,1.0371165600467903e-05
1203,ambulance,2,0,NN,ambul,2.550453237854623e-05
1204,ambuscade,7,0,NN,ambuscad,3.026441735503525e-05
1205,ambush,4,0,NN,ambush,2.289049777263852e-05
1207,amen,13,0,NN,amen,3.123838709165791e-05
1208,amend,1,0,VB,amend,1.2684738914136435e-05
1209,amendment,2,0,NN,amend,1.879778997502594e-05
1210,amendments,1,0,NNS,amend,1.0371165600467903e-05
1211,amends,4,0,NNS,amend,4.4594499362170945e-05
1212,amenities,1,0,NNS,amen,1.1849086635246452e-05
1215,american,115,0,JJ,american,0.0006391532066660737
1221,amiability,1,0,NN,amiabl,1.2684738914136435e-05
1222,amiable,17,0,JJ,amiabl,7.776490355370557e-05
1223,amiably,5,0,RB,amiabl,3.368502278707683e-05
1224,amicably,2,0,RB,amic,1.879778997502594e-05
1225,amid,12,0,IN,amid,4.218694995440551e-05
1226,amidships,2,0,JJ,amidship,2.715442126556809e-05
1227,amidst,7,0,IN,amidst,4.5488333884370275e-05
1229,amis,1,0,NN,ami,1.0371165600467903e-05
1230,amiss,7,0,NN,amiss,2.6160484429936154e-05
1231,amity,1,0,NN,amiti,1.2752266189273116e-05
1233,ammunition,5,0,NN,ammunit,3.026874270139792e-05
1234,among,522,0,IN,among,0.0
1235,amongst,47,0,IN,amongst,0.00011507659715063765
1236,amoong,4,0,JJ,amoong,8.142364359219597e-05
1237,amorous,1,0,JJ,amor,1.2684738914136435e-05
1238,amost,6,0,VBN,amost,5.181153903290296e-05
1239,amotht,1,0,VBP,amotht,2.0355910898048993e-05
1240,amount,48,0,NN,amount,0.0
1241,amounted,8,0,VBD,amount,4.638311524796148e-05
1242,amounts,6,0,VBZ,amount,4.783426397201885e-05
1243,amphibious,3,0,JJ,amphibi,3.554725990573935e-05
1244,amphitheater,2,0,NN,amphitheat,2.0742331200935806e-05
1245,amphitheatre,5,0,NN,amphitheatr,3.611293421067203e-05
1246,amphitheatres,1,0,NNS,amphitheatr,1.0371165600467903e-05
1247,ample,28,0,JJ,ampl,2.268343575434714e-05
1248,amply,5,0,RB,ampli,3.5555832691412046e-05
1249,amputate,1,0,VB,amput,1.847187537312218e-05
1250,amputating,1,0,IN,amput,1.2752266189273116e-05
1251,amputation,1,0,NN,amput,1.2752266189273116e-05
1252,amuse,10,0,VB,amus,4.513462594023713e-05
1253,amused,17,0,VBN,amus,3.1002430763532075e-05
1254,amusement,19,0,NN,amus,5.7599662537439565e-05
1255,amusements,4,0,NNS,amus,3.0741206019472453e-05
1256,amuses,1,0,VBZ,amus,1.0371165600467903e-05
1257,amusing,5,0,JJ,amus,2.820690075754324e-05
1258,amuthed,2,0,JJ,amuth,4.0711821796097986e-05
1262,analogous,1,0,JJ,analog,2.0355910898048993e-05
1263,analogy,1,0,NN,analog,2.0355910898048993e-05
1264,analyse,1,0,VB,analys,1.551194604840247e-05
1265,analysis,2,0,NN,analysi,1.4813501490476236e-05
1266,analyzed,3,0,VBD,analyz,2.4104124926294486e-05
1267,analyzing,1,0,VBG,analyz,1.2752266189273116e-05
1269,anathematised,1,0,VBN,anathematis,1.551194604840247e-05
1270,anatomise,1,0,VB,anatomis,1.551194604840247e-05
1271,anatomist,1,0,NN,anatomist,2.0355910898048993e-05
1272,anatomy,4,0,NN,anatomi,6.385812250832235e-05
1275,ancesters,1,0,NNS,ancest,1.847187537312218e-05
1276,ancestor,4,0,NN,ancestor,2.4974151881860484e-05
1277,ancestors,16,0,NNS,ancestor,6.686437770268608e-05
1278,ancestral,4,0,JJ,ancestr,1.6828154824463314e-05
1279,anchor,27,0,NN,anchor,6.899294407218353e-05
1280,anchorage,2,0,NN,anchorag,1.7255407765913584e-05
1281,anchored,13,0,VBD,anchor,9.305823598912878e-05
1282,anchorite,1,0,JJ,anchorit,2.0355910898048993e-05
1283,anchors,2,0,NNS,anchor,1.4813501490476236e-05
1284,anchovy,1,0,NN,anchovi,1.1849086635246452e-05
1285,ancient,188,0,JJ,ancient,0.00013744266090180997
1286,anciently,1,0,RB,ancient,1.2684738914136435e-05
1287,ancients,5,0,NNS,ancient,3.774535278663329e-05
1288,ancle,2,0,NN,ancl,2.0742331200935806e-05
1289,ancles,1,0,NN,ancl,1.0371165600467903e-05
1292,andiron,3,0,NN,andiron,8.393809712723706e-05
1293,andll,1,0,NN,andll,1.847187537312218e-05
1297,anear,1,0,JJ,anear,1.847187537312218e-05
1298,anecdote,2,0,SYM,anecdot,1.541562119316068e-05
1299,anecdotes,2,0,JJ,anecdot,2.0742331200935806e-05
1300,anembarrassing,1,0,VBG,anembarrass,1.2752266189273116e-05
1301,anew,10,0,RB,anew,5.115778626208307e-05
1303,angel,44,0,NN,angel,0.0
1307,angels,32,0,NNS,angel,0.0
1308,anger,22,0,NN,anger,4.645979667025545e-05
1309,angered,1,0,JJ,anger,2.0355910898048993e-05
1310,angering,2,0,VBG,anger,1.879778997502594e-05
1311,angers,1,0,NNS,anger,2.0355910898048993e-05
1312,angle,12,0,NN,angl,2.6037521901181226e-05
1314,angles,6,0,NNS,angl,3.265682067680504e-05
1316,angrily,17,0,RB,angrili,7.282200017129636e-05
1317,angry,68,0,JJ,angri,6.531198067162675e-05
1318,anguish,14,0,NN,anguish,7.322900291675649e-05
1319,anguished,1,0,JJ,anguish,2.797936570907902e-05
1320,angular,1,0,JJ,angular,1.2752266189273116e-05
1321,animal,26,0,NN,anim,2.2434494678210628e-05
1322,animals,40,0,NNS,anim,3.230790699501192e-05
1323,animalth,1,0,NN,animalth,2.0355910898048993e-05
1324,animate,6,0,NN,anim,2.767049348832596e-05
1325,animated,15,0,JJ,anim,4.4315435464166786e-05
1326,animating,1,0,VBG,anim,1.2684738914136435e-05
1327,animation,6,0,NN,anim,3.403941920674975e-05
1328,animosity,10,0,NN,animos,2.052132145666651e-05
1329,aniseed,1,0,NN,anise,1.551194604840247e-05
1331,ankle,12,0,NN,ankl,2.506247302106974e-05
1332,ankles,7,0,NNS,ankl,3.0091137509399938e-05
1335,annals,1,0,NNS,annal,1.0371165600467903e-05
1337,annihilate,1,0,VB,annihil,1.0371165600467903e-05
1338,annihilated,4,0,VBD,annihil,3.1083628566537456e-05
1339,annihilating,2,0,VBG,annihil,2.0484717665677932e-05
1340,annihilation,2,0,VB,annihil,1.7255407765913584e-05
1341,anniversary,2,0,NN,anniversari,1.7255407765913584e-05
1343,annotations,1,0,NNS,annot,1.0371165600467903e-05
1344,announce,9,0,VB,announc,2.7725841775509706e-05
1345,announced,22,0,VBD,announc,4.66817999061457e-05
1346,announcement,11,0,NN,announc,5.753204947308662e-05
1347,announcements,1,0,NNS,announc,1.0371165600467903e-05
1348,announcing,8,0,VBG,announc,2.371210993372214e-05
1349,annoy,1,0,VB,annoy,1.0371165600467903e-05
1350,annoyance,6,0,NN,annoy,2.8947813642520274e-05
1351,annoyances,6,0,NNS,annoy,3.117139657441872e-05
1352,annoyed,7,0,VBN,annoy,2.240001217517153e-05
1353,annoying,12,0,JJ,annoy,6.313111268949554e-05
1354,annoyingly,1,0,RB,annoyingli,1.2752266189273116e-05
1355,annual,8,0,JJ,annual,6.337998821881809e-05
1356,annually,1,0,VBD,annual,1.2752266189273116e-05
1357,annuals,1,0,NNS,annual,1.1849086635246452e-05
1358,annuity,2,0,NN,annuiti,2.2027099874790287e-05
1359,annulled,1,0,JJ,annul,1.0371165600467903e-05
1360,annum,2,0,NN,annum,1.6400901883013047e-05
1363,anointed,4,0,JJ,anoint,2.91988238103601e-05
1364,anomaly,1,0,NN,anomali,1.2752266189273116e-05
1365,anon,5,0,NN,anon,2.0563760784249278e-05
1366,anonymous,3,0,JJ,anonym,2.271289258064054e-05
1367,anoother,1,0,JJ,anooth,2.0355910898048993e-05
1368,another,1003,0,DT,anoth,0.0
1369,anothers,11,0,NN,anoth,3.827301791805115e-05
1371,answer,218,0,NN,answer,0.0
1372,answered,215,0,VBD,answer,0.0
1373,answering,30,0,VBG,answer,0.0
1374,answers,11,0,NNS,answer,9.845261971481785e-06
1375,ant,36,0,NN,ant,0.00012195332401449418
1376,antagonist,3,0,NN,antagonist,1.6889968108854903e-05
1377,antagonists,3,0,NNS,antagonist,2.3917131986009424e-05
1378,ante,4,0,NN,ant,2.529789422267209e-05
1379,antecedents,4,0,NNS,anteced,2.9823749954785087e-05
1380,antechamber,1,0,NN,antechamb,1.1849086635246452e-05
1381,antedated,1,0,JJ,anted,1.2752266189273116e-05
1382,antelope,1,0,NN,antelop,2.797936570907902e-05
1383,antelopes,2,0,NNS,antelop,2.0742331200935806e-05
1384,antennæ,1,0,NN,antennæ,2.0355910898048993e-05
1385,anterior,2,0,JJ,anterior,1.541562119316068e-05
1386,anteroom,2,0,NN,anteroom,1.6958003402273034e-05
1387,anthem,1,0,NN,anthem,1.0371165600467903e-05
1389,antic,2,0,JJ,antic,1.6958003402273034e-05
1390,anticipate,6,0,VBP,anticip,4.2729379043570853e-05
1391,anticipated,9,0,VBD,anticip,3.201638448903286e-05
1392,anticipating,5,0,VBG,anticip,3.753457150687406e-05
1393,anticipation,7,0,NN,anticip,3.602363630154991e-05
1394,anticipations,6,0,NNS,anticip,5.002846995522196e-05
1395,anticipatory,1,0,JJ,anticipatori,1.2752266189273116e-05
1396,antics,1,0,NNS,antic,1.0371165600467903e-05
1397,antimonial,1,0,IN,antimoni,1.2684738914136435e-05
1400,antipathies,1,0,NNS,antipathi,1.551194604840247e-05
1401,antipathy,3,0,NN,antipathi,1.8191651604412435e-05
1402,antiphon,1,0,NN,antiphon,1.0371165600467903e-05
1403,antipodes,2,0,NNS,antipod,1.4813501490476236e-05
1404,antiquarian,1,0,JJ,antiquarian,1.0371165600467903e-05
1405,antiquarians,1,0,NNS,antiquarian,1.0371165600467903e-05
1406,antiquaries,2,0,NNS,antiquari,2.0742331200935806e-05
1407,antiquary,1,0,JJ,antiquari,1.0371165600467903e-05
1408,antiquated,2,0,VBD,antiqu,1.541562119316068e-05
1409,antique,9,0,NN,antiqu,7.175139595802827e-05
1410,antiques,1,0,NNS,antiqu,1.0371165600467903e-05
1411,antiquities,3,0,NNS,antiqu,2.3917131986009424e-05
1412,antiquity,21,0,NN,antiqu,0.0001182224594562759
1420,ants,5,0,NNS,ant,2.8070324862047386e-05
1422,anvil,4,0,NN,anvil,4.7396346540985806e-05
1423,anwil,1,0,NN,anwil,1.1849086635246452e-05
1424,anxieties,8,0,NNS,anxieti,2.336280157380303e-05
1425,anxiety,44,0,NN,anxieti,4.0285151207793e-05
1426,anxious,85,0,JJ,anxiou,0.0
1427,anxiously,19,0,RB,anxious,4.025756855799341e-05
1429,anybody,216,0,NN,anybodi,0.0
1430,anybodyll,1,0,NN,anybodyl,2.797936570907902e-05
1431,anybodys,13,0,JJ,anybodi,4.084570534144661e-05
1432,anyhow,27,0,NN,anyhow,4.68816494199627e-05
1433,anymore,6,0,RB,anymor,4.307206279440842e-05
1434,anyone,4,0,NN,anyon,2.864172229110011e-05
1435,anyones,1,0,NN,anyon,1.2752266189273116e-05
1436,anything,551,0,NN,anyth,0.0
1437,anythink,4,0,VB,anythink,3.2154665879917195e-05
1438,anyway,100,0,NN,anyway,0.000433086363134903
1439,anyways,13,0,NN,anyway,6.026031234034788e-05
1440,anywhere,59,0,RB,anywher,0.0
1441,anywheres,7,0,VBZ,anywher,8.178689258265303e-05
1442,anywhers,2,0,NN,anywh,3.0967494054800804e-05
1443,anywise,2,0,NN,anywis,2.3698173270492903e-05
1446,apace,2,0,NN,apac,1.5370603009736227e-05
1447,apart,78,0,RB,apart,0.0
1448,apartment,35,0,NN,apart,3.2005987716734725e-05
1449,apartments,10,0,NNS,apart,4.5146876176829635e-05
1450,apathy,2,0,RP,apathi,2.556702087303128e-05
1451,apeak,1,0,IN,apeak,1.0371165600467903e-05
1452,aperture,4,0,NN,apertur,5.073895565654574e-05
1453,apertures,1,0,NN,apertur,1.2684738914136435e-05
1454,apes,3,0,VB,ape,3.111349680140371e-05
1455,apex,4,0,NN,apex,3.907513964391223e-05
1456,aphorism,2,0,NN,aphor,1.7255407765913584e-05
1457,apiece,23,0,NN,apiec,4.9801109566971306e-05
1458,aping,1,0,VBG,ape,1.2752266189273116e-05
1462,apologetic,4,0,JJ,apologet,2.8096055480051e-05
1463,apologetically,6,0,RB,apologet,3.684919105764037e-05
1464,apologies,3,0,NNS,apolog,2.7398828065989866e-05
1465,apologise,1,0,VB,apologis,2.0355910898048993e-05
1466,apologised,4,0,NN,apologis,4.7396346540985806e-05
1467,apologize,1,0,VB,apolog,1.2752266189273116e-05
1468,apologized,2,0,VBZ,apolog,2.0484717665677932e-05
1469,apologizing,2,0,NN,apolog,1.922869398239339e-05
1470,apology,9,0,NN,apolog,1.7765659506164442e-05
1471,apoplectic,1,0,JJ,apoplect,1.1849086635246452e-05
1475,apostrophe,5,0,NN,apostroph,2.0755341277833237e-05
1476,apostrophise,1,0,VB,apostrophis,1.551194604840247e-05
1477,apostrophising,3,0,VBG,apostrophis,2.614007954593025e-05
1478,apostrophizing,2,0,VBG,apostroph,2.0484717665677932e-05
1479,apothecary,2,0,NN,apothecari,1.635588369958859e-05
1480,apothecarys,4,0,NN,apothecari,5.073895565654574e-05
1481,appalled,6,0,VBN,appal,2.1158427652336205e-05
1482,appalling,7,0,JJ,appal,3.390529896916702e-05
1483,apparatus,10,0,NN,apparatu,3.1254323598510485e-05
1484,apparel,4,0,NN,apparel,2.758269152515157e-05
1485,apparent,17,0,JJ,appar,3.1634123228381826e-05
